rank,symbol,name,exchange,price,return_1d,return_5d,return_20d,volume_ratio_20d,price_vs_sma20,sma20_vs_sma50,distance_from_20d_high,rsi_14,price_as_of,price_momentum_score,market_cap,news_signal,news_count,headlines,news_urls,latest_news_utc,news_score,combined_score,signal,research_status,scan_status,history_coverage_ratio
11,PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),NASDAQ,3.7300000190734863,0.371324,0.295139,0.57384,17.773955,0.390235,0.017058,0.0,76.923072,2026-08-25,79.204096,540491687.7738233,0.0,5,"Why Polestar Automotive Holding UK (PSNY) Is Down 7.5% After Ordered Halt Of US Operations And Sales | Polestar Automotive Holding UK (PSNY) Shares Dropped, What Is Behind The Fresh Attention? | Update: Market Chatter: Polestar Says It Was Surprised by Forced US Exit",https://finance.yahoo.com/markets/stocks/articles/why-polestar-automotive-holding-uk-101053725.html | https://finance.yahoo.com/markets/stocks/articles/polestar-automotive-holding-uk-psny-070612049.html | https://finance.yahoo.com/markets/stocks/articles/market-chatter-polestar-says-surprised-195440255.html,2026-08-25T10:10:53+00:00,50.0,74.823482,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
12,STDN,"Standard Nuclear, Inc. Class A Common Stock",NYSE,13.9399995803833,0.167504,0.142623,0.848806,1.941067,0.307938,,0.0,74.380867,2026-08-25,79.133663,2239789108.0586987,0.0,5,Standard Nuclear Signs Multi-Metric-Ton Agreement to Supply TRISO Nuclear Fuel to Radiant Industries | Standard Nuclear Executes Fuel Supply Agreement with Radiant for TRISO Nuclear Fuel | Standard Nuclear Stock Hit Its High Ahead Of The Numbers,https://finance.yahoo.com/energy/articles/standard-nuclear-signs-multi-metric-121422757.html | https://finance.yahoo.com/energy/articles/standard-nuclear-executes-fuel-supply-120000771.html | https://finance.yahoo.com/m/f1feb6df-e7d8-3d03-b75b-ed8c33c52d0a/standard-nuclear-stock-hit.html,2026-08-20T13:55:00+00:00,50.0,74.763613,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
13,CDZI,"Cadiz, Inc. - Common Stock",NASDAQ,4.139999866485596,0.098143,0.281734,0.344156,2.324706,0.223947,-0.064522,0.0,72.820512,2026-08-25,79.090432,350563079.1943908,0.0,5,"Cadiz (CDZI) Reports Q2 Loss, Lags Revenue Estimates | Cadiz Issues Q2 2026 Letter to Shareholders | S&P Futures Tick Higher With Focus on U.S. Retail Sales Data",https://finance.yahoo.com/markets/stocks/articles/cadiz-cdzi-reports-q2-loss-220502018.html | https://finance.yahoo.com/markets/stocks/articles/cadiz-issues-q2-2026-letter-133000639.html | https://finance.yahoo.com/m/cffb4bdf-c123-3fd5-a895-a634989a2851/s%26p-futures-tick-higher-with.html,2026-08-14T13:30:00+00:00,50.0,74.726867,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
14,HELP,Cybin Inc. - Common Stock,NASDAQ,13.984999656677246,0.074117,0.198372,0.840132,1.534666,0.291529,0.329713,0.0,72.805283,2026-08-25,78.50301,1021746480.3367805,0.1,5,"Ibrahim Alriyami Opens Enrollment for The Showing-Up Strategy Sprint, a Five-Week Sprint to Help Professionals Move from Good Intentions to Real Progress | Use This Zacks Tool to Find Strong Cloud Stocks | Find out your money mindset. 🤑 Swipe to see if you're a saver or an investor. →

Knowing where to put your money is crucial to ensuring you reach your financial goals. High-yield savings accounts can help keep your money safe for short-term financial goals and needs while investing creates opportunities to achieve long-term goals and build wealth.

Take the quiz, share with a friend, and save it for your next money decision 💰

#moneymindset #personalfinance #savings <#CCFG8A6G0>",https://finance.yahoo.com/small-business/articles/ibrahim-alriyami-opens-enrollment-showing-144500984.html | https://finance.yahoo.com/technology/articles/zacks-tool-strong-cloud-stocks-231400702.html | https://finance.yahoo.com/photos/money-mindset-swipe-see-youre-200424267/,2026-08-25T23:14:00+00:00,52.0,74.527559,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
15,NVAX,"Novavax, Inc. - Common Stock",NASDAQ,9.4399995803833,0.065463,0.190416,0.280868,1.620192,0.172671,-0.049542,0.0,77.018636,2026-08-25,78.835117,1557087584.226019,0.0,5,"NVAX Stock Alert: Biotechs Hit Post-Pandemic High on mRNA Cancer Breakthrough | Stocks making big moves this week: Bally's, Adobe, Novavax, Semtech, and STAAR Surgical | Can mRNA Cure Cancer? Inside the Pipeline Risks for Biotech’s Biggest Players",https://finance.yahoo.com/m/751fd569-b165-333b-ba5b-4eceb96eede3/nvax-stock-alert%3A-biotechs.html | https://finance.yahoo.com/markets/stocks/articles/stocks-making-big-moves-week-075339221.html | https://finance.yahoo.com/m/78bd6fae-6bd9-3d30-b1da-aa7ddc0c9632/can-mrna-cure-cancer%3F-inside.html,2026-08-22T07:53:39+00:00,50.0,74.509849,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
16,CRML,Critical Metals Corp. - Ordinary Shares,NASDAQ,8.100000381469727,0.214393,0.317073,0.431096,2.530998,0.246633,-0.146055,0.0,62.544176,2026-08-25,78.80572,1189798955.3336124,0.0,5,"CRML Jumps, USAR And MP Advance As Rare-Earth Stocks Catch Government Tailwinds | Critical Metals (CRML) Dropped, So What Is Driving Attention Now? | NOC Stock Inches Ahead — Northrop CEO Reportedly Eyes ‘Decent Share’ In Potential $1 Trillion Golden Dome Defense Contracts",https://finance.yahoo.com/m/5e06e07a-48b3-3f9a-bbbc-1946511ceb08/crml-jumps%2C-usar-and-mp.html | https://finance.yahoo.com/markets/stocks/articles/critical-metals-crml-dropped-driving-121510392.html | https://finance.yahoo.com/m/932d5003-95ad-38a2-8cb9-dd6d602f27e2/noc-stock-inches-ahead-%E2%80%94.html,2026-08-25T23:40:25+00:00,50.0,74.484862,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
17,PRE,Prenetics Global Limited - Class A Ordinary Share,NASDAQ,23.25,0.065536,0.198454,0.273275,3.088433,0.210055,0.000771,0.0,73.320363,2026-08-25,78.735147,390120050.25,0.0,5,"Pre-stabilisation Announcement | Pre-Markets Up, DKS Sells Off on Q2 Miss | ASUS Republic of Gamers Announces ROG XBOX Ally X20 is  Now Available for Pre-Order",https://finance.yahoo.com/markets/options/articles/pre-stabilisation-announcement-130400457.html | https://finance.yahoo.com/markets/stocks/articles/pre-markets-dks-sells-off-144000427.html | https://finance.yahoo.com/technology/articles/asus-republic-gamers-announces-rog-123000427.html,2026-08-25T14:40:00+00:00,50.0,74.424875,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
18,RZLV,Rezolve AI PLC - Ordinary Shares,NASDAQ,2.9600000381469727,0.218107,0.208163,0.281385,7.558103,0.143961,0.005948,0.0,60.162605,2026-08-25,78.543504,1180529672.734065,0.0,5,RZLV Stock On Track For Best Day In Over 8 Months — Is There A Google Connection? | Why Rezolve AI Stock Rocketed Higher Today | Rezolve AI's Distributed Database Platform Selected for Google Cloud,https://finance.yahoo.com/m/4c1c4660-dc68-3d34-8e1a-75955fa66b15/rzlv-stock-on-track-for-best.html | https://finance.yahoo.com/m/7db0c898-35a9-3551-bb88-df15abab7503/why-rezolve-ai-stock-rocketed.html | https://finance.yahoo.com/technology/ai/articles/rezolve-ai-apos-distributed-database-123347485.html,2026-08-25T20:52:20+00:00,50.0,74.261978,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
19,EDIT,"Editas Medicine, Inc. - Common Stock",NASDAQ,3.2799999713897705,0.093333,0.138889,0.251908,1.778122,0.143854,-0.023065,0.0,64.480872,2026-08-25,78.034747,503742510.40603995,0.1,5,"Instagram’s ‘First Draft’ feature aims to make editing Reels less tedious | ""As Apple Podcasts move into Video, Santa Monica Studios Launches Live-Edited TV-Quality Podcast Production Model"" | Why Retirees Are Ditching Their Second Cars (And Saving Big)",https://finance.yahoo.com/m/ec034d69-8233-388d-ad58-de084a33aa90/instagram%E2%80%99s-%E2%80%98first-draft%E2%80%99.html | https://finance.yahoo.com/media-advertising/articles/apple-podcasts-move-video-santa-140000369.html | https://finance.yahoo.com/m/682570bd-e99f-3165-b9fe-6239bdaeeede/why-retirees-are-ditching.html,2026-08-25T23:07:42+00:00,52.0,74.129535,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
20,CRSP,CRISPR Therapeutics AG - Common Shares,NASDAQ,60.900001525878906,0.067017,0.149707,0.280757,1.334636,0.131881,0.012738,0.0,69.222015,2026-08-25,77.151038,5888582715.24128,0.3,5,Vanguard Growth Index Fund Admiral Shares (VIGAX): What Investors Should Know | Vanguard Total Stock Market Index Fund Admiral Shares (VTSAX): What Investors Should Know | Is John Hancock Multifactor Mid Cap ETF (JHMM) a Strong ETF Right Now?,https://finance.yahoo.com/m/1b7b54b5-1124-3642-86e7-d5a239cf4229/vanguard-growth-index-fund.html | https://finance.yahoo.com/m/70f1d9f4-bdcf-38cf-9440-53d17d18caf4/vanguard-total-stock-market.html | https://finance.yahoo.com/markets/stocks/articles/john-hancock-multifactor-mid-cap-102002546.html,2026-08-25T13:20:53+00:00,56.0,73.978382,Strong momentum,Idea candidate — deeper research required,COMPLETE,0.9996312684365781
